Ruta de archivo: C:\Users\ADVANTECH\Desktop\VALERIA MADERA\Ensayo en marcha 1 04-09-2025 10 32 29 a.m.\DAQ-Carga, … - (Temporizado).txt   
Ensayo: MTS STH Resistencia a la Compresión (ajuste de platinas) 694
Ensayo en marcha: Ensayo en marcha 1
Fecha: 04/09/2025 10:30:58 a.m.


Carga 	Actuador 	Tiempo 
kN	mm	seg
0.0850734558105469	0.00240000008489005	0.430000007152557
0.234547958374023	0.005200000032346	0.529999971389771
0.413478790283203	0.00839999938762048	0.629999995231628
0.608951721191406	0.011600000107137	0.730000019073486
0.79318310546875	0.0149999996210681	0.829999983310699
0.959552856445313	0.0184000000444939	0.930000007152557
1.15613342285156	0.0216000007640105	1.02999997138977
1.35205102539063	0.0250000011874363	1.12999999523163
1.52224938964844	0.0283999997918727	1.23000001907349
1.70631860351563	0.0315999968734104	1.33000004291534
1.886283203125	0.035000000934815	1.42999994754791
2.055169921875	0.0381999998353422	1.52999997138977
2.22895434570313	0.041600000258768	1.62999999523163
2.41526147460938	0.0450000006821938	1.73000001907349
2.57896313476563	0.0481999995827209	1.83000004291534
2.76749975585938	0.0516000000061467	1.92999994754791
2.9387978515625	0.0551999983144924	2.02999997138977
3.10887890625	0.0584000008529983	2.13000011444092
3.28490405273438	0.0615999961155467	2.23000001907349
3.45957470703125	0.0650000001769513	2.32999992370605
3.62001635742187	0.0682000027154572	2.4300000667572
3.80667163085938	0.0715999995009042	2.52999997138977
3.96101806640625	0.0750000035623088	2.63000011444092
4.13473193359375	0.0781999988248572	2.73000001907349
4.301904296875	0.0817999971332029	2.82999992370605
4.48386083984375	0.0849999996717088	2.9300000667572
4.653087890625	0.0882000022102147	3.02999997138977
4.81480419921875	0.0915999989956617	3.13000011444092
4.9924140625	0.0948000015341677	3.23000001907349
5.1653701171875	0.0983999998425134	3.32999992370605
5.31994921875	0.101600002381019	3.4300000667572
5.49704052734375	0.104999999166466	3.52999997138977
5.66115625	0.108400003227871	3.63000011444092
5.813513671875	0.111400004243478	3.73000001907349
5.99800537109375	0.115000002551824	3.82999992370605
6.1479501953125	0.118399999337271	3.9300000667572
6.31445654296875	0.121600001875777	4.03000020980835
6.47130224609375	0.124799989862368	4.13000011444092
6.621900390625	0.127999999676831	4.23000001907349
6.79165576171875	0.131600012537092	4.32999992370605
6.94804052734375	0.135000009322539	4.42999982833862
7.11208935546875	0.138200004585087	4.53000020980835
7.26397021484375	0.141399999847636	4.63000011444092
7.43310546875	0.144800011184998	4.73000001907349
7.583544921875	0.148200007970445	4.82999992370605
7.7240283203125	0.151400003232993	4.92999982833862
7.89819140625	0.15480000001844	5.03000020980835
8.05351904296875	0.158199996803887	5.13000011444092
8.2108828125	0.161599993589334	5.23000001907349
8.3782001953125	0.164800003403798	5.32999992370605
8.5216064453125	0.168200000189245	5.42999982833862
8.6633515625	0.171399995451793	5.53000020980835
8.83198046875	0.174999993760139	5.63000011444092
8.9698779296875	0.178200003574602	5.73000001907349
9.12346484375	0.181399998837151	5.82999992370605
9.27366796875	0.184799995622598	5.92999982833862
9.4168984375	0.188199992408045	6.03000020980835
9.55966796875	0.191400002222508	6.13000011444092
9.7102900390625	0.194799999007955	6.23000001907349
9.857064453125	0.198199995793402	6.32999992370605
10.0187080078125	0.201600007130764	6.42999982833862
10.150673828125	0.204799987841398	6.53000020980835
10.28244921875	0.20819999917876	6.63000011444092
10.44209765625	0.211600010516122	6.73000001907349
10.5775966796875	0.21480000577867	6.82999992370605
10.73016015625	0.218200002564117	6.92999982833862
10.8819619140625	0.221399997826666	7.03000020980835
11.0098623046875	0.224800009164028	7.13000011444092
11.1616123046875	0.228200005949475	7.23000001907349
11.2958310546875	0.231600002734922	7.32999992370605
11.4305947265625	0.23479999799747	7.42999982833862
11.5756005859375	0.238199994782917	7.53000020980835
11.72111328125	0.241400004597381	7.63000011444092
11.8602822265625	0.244800001382828	7.73000001907349
11.995966796875	0.248199998168275	7.82999992370605
12.1338359375	0.251399993430823	7.92999982833862
12.2817021484375	0.25479999021627	8.02999973297119
12.4188125	0.258199987001717	8.13000011444092
12.5478525390625	0.261400011368096	8.22999954223633
12.6927998046875	0.264800008153543	8.32999992370605
12.8174287109375	0.268400006461889	8.43000030517578
12.9736767578125	0.271600001724437	8.52999973297119
13.08668359375	0.274799996986985	8.63000011444092
13.2409990234375	0.278199993772432	8.72999954223633
13.38161328125	0.281599990557879	8.82999992370605
13.5000869140625	0.284799985820428	8.93000030517578
13.641380859375	0.288199982605875	9.02999973297119
13.781060546875	0.291399977868423	9.13000011444092
13.9239697265625	0.2948000037577	9.22999954223633
14.0709072265625	0.297999999020249	9.32999992370605
14.18575	0.301399995805696	9.43000030517578
14.3260302734375	0.304799992591143	9.52999973297119
14.46197265625	0.30819998937659	9.63000011444092
14.583849609375	0.311599986162037	9.72999954223633
14.7342802734375	0.314799981424585	9.82999992370605
14.8796201171875	0.318199978210032	9.93000030517578
15.0091767578125	0.32139997347258	10.0299997329712
15.143947265625	0.325000000884756	10.1300001144409
15.26841796875	0.328200025251135	10.2299995422363
15.4226982421875	0.331400020513684	10.3299999237061
15.5440205078125	0.334800017299131	10.4300003051758
15.6839912109375	0.338400015607476	10.5299997329712
15.804443359375	0.341600010870025	10.6300001144409
15.9509892578125	0.344800006132573	10.7299995422363
16.0617099609375	0.34820000291802	10.8299999237061
16.1985419921875	0.351399998180568	10.9300003051758
16.3595029296875	0.354799994966015	11.0299997329712
16.486193359375	0.358000019332394	11.1300001144409
16.624107421875	0.36160001764074	11.2299995422363
16.763625	0.364800012903288	11.3299999237061
16.8839765625	0.368200009688735	11.4300003051758
17.0186875	0.371600006474182	11.5299997329712
17.139783203125	0.375000003259629	11.6300001144409
17.26994921875	0.377999996999279	11.7299995422363
17.409203125	0.381399993784726	11.8299999237061
17.527669921875	0.384799990570173	11.9300003051758
17.67113671875	0.38820001645945	12.0299997329712
17.789841796875	0.391600013244897	12.1300001144409
17.928005859375	0.394600006984547	12.2299995422363
18.055591796875	0.398200005292892	12.3299999237061
18.20703125	0.401600002078339	12.4300003051758
18.33405859375	0.404799997340888	12.5299997329712
18.456525390625	0.408199994126335	12.6300001144409
18.586685546875	0.411199987865984	12.7299995422363
18.706513671875	0.41479998617433	12.8299999237061
18.86416015625	0.418199982959777	12.9300003051758
18.96888671875	0.421600008849055	13.0299997329712
