Ruta de archivo: C:\Users\ADVANTECH\Desktop\VALERIA MADERA\Ensayo en marcha 1 04-09-2025 10 17 50 a.m.\DAQ-Carga, … - (Temporizado)1.txt   
Ensayo: MTS STH Resistencia a la Compresión (ajuste de platinas) 691
Ensayo en marcha: Ensayo en marcha 1
Fecha: 04/09/2025 10:11:28 a.m.


Carga 	Actuador 	Tiempo 
kN	mm	seg
23.70622265625	13.0087994039059	260.540008544922
23.7407265625	13.0172008648515	260.640014648438
23.7914609375	13.0257997661829	260.739990234375
23.8544296875	13.0343995988369	260.839996337891
23.915470703125	13.0425998941064	260.940002441406
23.96599609375	13.0509994924068	261.040008544922
23.993060546875	13.0596002563834	261.140014648438
24.067435546875	13.0682000890374	261.239990234375
24.066755859375	13.0765996873379	261.339996337891
24.117650390625	13.0850002169609	261.440002441406
24.164197265625	13.0936000496149	261.540008544922
24.178279296875	13.1020005792379	261.640014648438
24.212939453125	13.1101999431849	261.739990234375
24.24438671875	13.1190000101924	261.839996337891
24.277181640625	13.1274005398154	261.940002441406
24.297884765625	13.1358001381159	262.040008544922
24.32159765625	13.1442006677389	262.140014648438
24.333265625	13.1527995690703	262.239990234375
24.341623046875	13.1611991673708	262.339996337891
24.390787109375	13.1695996969938	262.440002441406
24.39183203125	13.1781995296478	262.540008544922
24.414244140625	13.1868002936244	262.640014648438
24.42723046875	13.1949996575713	262.739990234375
24.447517578125	13.2035994902253	262.839996337891
24.45008984375	13.2120000198483	262.940002441406
24.47941015625	13.2205998525023	263.040008544922
24.480318359375	13.2290003821254	263.140014648438
24.492232421875	13.2376002147794	263.239990234375
24.5169453125	13.2460007444024	263.339996337891
24.525984375	13.2544003427029	263.440002441406
24.518126953125	13.2629992440343	263.540008544922
24.553970703125	13.2712004706264	263.640014648438
24.554208984375	13.2798003032804	263.739990234375
24.556318359375	13.2884001359344	263.839996337891
24.5554765625	13.2966004312038	263.940002441406
24.57409375	13.3051993325353	264.040008544922
24.53864453125	13.3135998621583	264.140014648438
24.562119140625	13.3219994604588	264.239990234375
24.591681640625	13.3304009214044	264.339996337891
24.588134765625	13.3389998227358	264.440002441406
24.581771484375	13.3473994210362	264.540008544922
24.593470703125	13.3557999506593	264.640014648438
24.59424609375	13.3646000176668	264.739990234375
24.615359375	13.3728003129363	264.839996337891
24.591701171875	13.3814001455903	264.940002441406
24.595052734375	13.3897997438908	265.040008544922
24.617587890625	13.3982002735138	265.140014648438
24.592763671875	13.4069994091988	265.239990234375
24.63253125	13.4150004014373	265.339996337891
24.604607421875	13.4238004684448	265.440002441406
24.63936328125	13.4322000667453	265.540008544922
24.605015625	13.4406005963683	265.640014648438
24.6260625	13.4493997320533	265.739990234375
24.618310546875	13.4576000273228	265.839996337891
24.61275	13.4661998599768	265.940002441406
24.631306640625	13.4745994582772	266.040008544922
24.630189453125	13.4829999879003	266.140014648438
24.63696875	13.4913995862007	266.239990234375
24.643361328125	13.4998001158237	266.339996337891
24.623177734375	13.5083999484777	266.440002441406
24.60818359375	13.5169997811317	266.540008544922
24.629576171875	13.5254003107548	266.640014648438
24.63976171875	13.5337999090552	266.739990234375
24.630197265625	13.5422004386783	266.839996337891
24.6508515625	13.5506000369787	266.940002441406
24.6034609375	13.5589996352792	267.040008544922
24.640275390625	13.5676003992558	267.140014648438
24.6213828125	13.5761993005872	267.239990234375
24.62157421875	13.5846007615328	267.339996337891
24.614171875	13.5930003598332	267.440002441406
24.63482421875	13.6013999581337	267.540008544922
24.633712890625	13.6099997907877	267.640014648438
24.61834765625	13.6183993890882	267.739990234375
24.62534765625	13.6270001530647	267.839996337891
24.628400390625	13.6351995170116	267.940002441406
24.63003125	13.6437993496656	268.040008544922
24.64980859375	13.6521998792887	268.140014648438
24.625591796875	13.6607997119427	268.239990234375
24.63015234375	13.6690000072122	268.339996337891
24.642578125	13.6778000742197	268.440002441406
24.64086328125	13.6864008381963	268.540008544922
24.63830859375	13.6946002021432	268.640014648438
24.631048828125	13.7029998004436	268.739990234375
24.632595703125	13.7116005644202	268.839996337891
24.63780078125	13.7197999283671	268.940002441406
24.62329296875	13.7281995266676	269.040008544922
24.625498046875	13.7370005249977	269.140014648438
24.63574609375	13.7455994263291	269.239990234375
24.627818359375	13.7539999559522	269.339996337891
24.6288984375	13.7623995542526	269.440002441406
24.64716796875	13.7708000838757	269.540008544922
24.6350234375	13.7791996821761	269.640014648438
24.634833984375	13.7877995148301	269.739990234375
24.62445703125	13.7962000444531	269.839996337891
24.61730078125	13.8047998771071	269.940002441406
24.634146484375	13.8132004067302	270.040008544922
24.6324609375	13.8216000050306	270.140014648438
24.63087890625	13.8299996033311	270.239990234375
24.63942578125	13.8384001329541	270.339996337891
24.627033203125	13.8472001999617	270.440002441406
24.639177734375	13.8554004952312	270.540008544922
24.626330078125	13.8640003278852	270.640014648438
24.62064453125	13.8723999261856	270.739990234375
24.61173046875	13.8808004558086	270.839996337891
24.627603515625	13.8893993571401	270.940002441406
24.61530859375	13.8980001211166	271.040008544922
24.62646484375	13.9063997194171	271.140014648438
24.603365234375	13.9147993177176	271.239990234375
24.618642578125	13.9231998473406	271.339996337891
24.602921875	13.9317996799946	271.440002441406
24.600140625	13.9402002096176	271.540008544922
24.60906640625	13.9485998079181	271.640014648438
24.599525390625	13.9571996405721	271.739990234375
24.614919921875	13.9658004045486	271.839996337891
24.59748046875	13.9739997684956	271.940002441406
24.594365234375	13.9824002981186	272.040008544922
24.599330078125	13.9910001307726	272.140014648438
24.616447265625	13.999399729073	272.239990234375
24.60228515625	14.0080004930496	272.339996337891
24.59509765625	14.0164000913501	272.440002441406
24.582275390625	14.0248006209731	272.540008544922
24.60369921875	14.0332002192736	272.640014648438
24.599736328125	14.041599817574	272.739990234375
24.582998046875	14.0502005815506	272.839996337891
24.58678515625	14.058799482882	272.940002441406
24.583458984375	14.0672000125051	273.040008544922
24.58187109375	14.0757998451591	273.140014648438
24.578005859375	14.083999209106	273.239990234375
24.5950078125	14.0925999730825	273.339996337891
24.58314453125	14.100999571383	273.440002441406
24.59295703125	14.1096003353596	273.540008544922
24.584345703125	14.11799993366	273.640014648438
24.60651171875	14.1263995319605	273.739990234375
24.579044921875	14.1350002959371	273.839996337891
24.5768046875	14.1433998942375	273.940002441406
24.59001953125	14.1518004238605	274.040008544922
24.576068359375	14.1604002565145	274.140014648438
24.571892578125	14.1685996204615	274.239990234375
24.5754375	14.177399687469	274.339996337891
24.574607421875	14.1855999827385	274.440002441406
24.5769140625	14.1941998153925	274.540008544922
24.575265625	14.202599413693	274.640014648438
24.578890625	14.2110008746386	274.739990234375
24.56445703125	14.21959977597	274.839996337891
24.574810546875	14.2279993742704	274.940002441406
24.576744140625	14.236600138247	275.040008544922
24.569798828125	14.2449997365475	275.140014648438
24.56623828125	14.2534002661705	275.239990234375
24.583337890625	14.2620000988245	275.339996337891
24.579369140625	14.270399697125	275.440002441406
24.5772578125	14.2790004611015	275.540008544922
24.58839453125	14.287400059402	275.640014648438
24.58516796875	14.295800589025	275.739990234375
24.569470703125	14.3042001873255	275.839996337891
24.5842109375	14.3125997856259	275.940002441406
24.545556640625	14.321000315249	276.040008544922
24.5680390625	14.329600147903	276.140014648438
24.572138671875	14.338199980557	276.239990234375
24.586900390625	14.3465995788574	276.339996337891
